date,text,c2,c3,c4,c5,c6,c7
1/31/2019 23:53,RT : فیسبوک خبر داد که ۷۸۳ پیج، گروه و اکانت که از ایران مدیریت می‌شدند امروز بسته شدند. اینها به صورت هماهنگ و برای مخاطبینی در…,10,0,2524,45,18,684
1/31/2019 23:53,گاهی برای خوب شدنِ حالت نباید سمت آدما بری،گزینه های امن تر و مطمئن تری هم هست ؛بارونهواموسیقیقهوه ...,0,0,2660,2,8,41
1/31/2019 23:53, وای آره من تو تلگرامم دارمشون😂😂😂,0,1,584,9348,4019,21185
1/31/2019 23:53, گفتم یکی بگه ماهم یاد بگیریم یکی بیاد نقض کنه,0,1,469,284,478,706
1/31/2019 23:53, اع مگه نیستی؟ :))),0,1,1978,1814,942,14997
1/31/2019 23:53,"RT : ""مرگ هم به تساوی تقسیم نمی شودهیچ کس هنوزبه سهم کم اش از مرگاعتراض نکرده استخیلی ها سهم بیشتری از مرگ نصیب شان می ش…",2,0,1251,1774,1311,9455
1/31/2019 23:53,  منظورم این بود خودش خودشو نجات بده نه با داروهاتوصیه های درخشان و غلطم به خودم مربوطه به شما هیچ ربطی نداره,0,0,187,99,506,209
1/31/2019 23:53,  اینستا گرام را چک کنید، لای استوری هایم جواب را به شکل ویدئویی پیدا می کنید، جناب الفت نسب و سلسله و احترام پوش پاسخ دادند,0,3,2661,428,217,563
1/31/2019 23:53, شما به عنوان یک روحانی مدافع تفکر این نظام هستید. که صد در صدش بی شک اشتباه است .,0,0,2662,130,257,236
1/31/2019 23:53,RT : تمام کارهايى که در این خراب شده انجام می‌گیرد به قدری عجیب و غریب است که از حد تصور خارج است. گمان نمی‌کنم در هیچ جای دنی…,8,0,2663,84,34,6668
1/31/2019 23:53,RT : چه احساسی دارید ؟ عمام : هیچی . #امام_آمد ,21,0,2639,243,445,1949
1/31/2019 23:53,   اگه نبود الآن روحانی رئیس جمهور نبود,0,0,2664,109,169,580
1/31/2019 23:53, چه غریبانه تو با یاد وطن مینالی... من چه گویم که غریب است دلم در وطنم,1,5,175,998,1070,2050
1/31/2019 23:53, اصلا تشخیص ندادم,0,1,1518,156,524,594
1/31/2019 23:53, تو کیری‌تری 🤦🏻‍♀️😂,0,1,315,2564,847,10254
1/31/2019 23:53, بودنت کنارمو احساس میکنم🙄,0,1,685,1128,706,3690
1/31/2019 23:53, با همون بهمن گشت خراب شد دیگه,0,0,941,3805,3058,3747
1/31/2019 23:53, شاید چون خودسانسوری میکنی,0,1,1645,2690,516,31169
1/31/2019 23:53,RT :   نه گوسفندی,1,0,1173,1887,385,16347
1/31/2019 23:53,RT : #چهل_سال_دیکتاتوری #چهل_سال_سرکوبکور پدر هر چه  عمامه و عبا و قبا و.....کور پدر هر چه آخوند و .......بزن به سیم آخر…,13,0,1257,3022,2608,18150
1/31/2019 23:53,بچه ها دوست های عادی از هم لب نمیگیرن گفتم در جریان باشید,0,6,69,263,151,7264
1/31/2019 23:53,RT : بچه رو ندید دست مامانش 😐🤚 ,101,0,370,177,419,4135
1/31/2019 23:53,RT : خفقان سیاسی در دوران پهلوی به حدی بود که در نهایت دو حزب مردم به رهبری اسدالله علم و ایران نوین به جای حزب ملیون توسط حسن ع…,8,0,447,1461,753,13241
1/31/2019 23:53,RT : صَدسال ره مسجد...و میخانه بگیری...عمرت به هدر رفت...اگر دست نگیری...  شیخ بهایی#quote #Taheri_Movement…,19,0,2559,0,1,5
1/31/2019 23:53,  من که هر شب,0,0,2665,81,234,651
1/31/2019 23:53, 😂😂😂الهیییی,0,1,2666,879,50,3741
1/31/2019 23:53,RT : اتحاد اپوزیسیون و #تشکیل_شورای_انقلاب راه درست خلاصی از دست جمهموری سفاک و ویرانگر اسلامی است.با حفظ اختلافات در این مورد ا…,24,0,2065,13,91,354
1/31/2019 23:53,RT : عادی است. راه می‌رود، می‌خورد، می‌خوابد..عاری از دروغ و سرشار از عشق.انگشت‌ها همچون هفت‌تیری او را نشانه گرفته‌اند.افس…,1,0,208,144,228,353
1/31/2019 23:53,   اتفاقا اونی که ندیده شمایی چون دقیقا تو همون بازه زمانی فولاد و استقلال تووکوروس قهرمانی بودن استقلال دفاع هایی مثل امیر حسین صادقی و پیروز قربانی داشت .,0,0,2667,36,655,204
1/31/2019 23:53,RT : دراین روزها هرکجا میروم یابا هرکسی که صحبت میکنم همش جای خالی رهبر است ومن حیران مانده ام خمینی بیسواد همه رازیریک پرچم برد…,17,0,1555,245,251,1282
1/31/2019 23:53,منطقه ای رویایی و استثنایی در مرز کوهستانی دو استان، مرز‌ میان گیلان و اردبیل📍تالش#اينجا_ايران_است ,1,1,2668,282,632,602
1/31/2019 23:53, مقاومت #ايران از هيچ گوشش و تلاشي براي افشائ جنايتي كه #چهل_سال_دیکتاتوری بر سر #مردم_ايران آورده فرو گذار نكرده است.,0,1,1183,1466,2282,7516
1/31/2019 23:53,RT : روزنامه‌ای نه چندان محبوب و خواندنی در مطلبی به قصد توهین، #فاطمه_معتمدآریا رو پیرزن خطاب کردهآقای #کیهان! منفور مردم ش…,41,0,883,8741,7266,1608
1/31/2019 23:53,  واااای😂😂😂😂😂😂😂😂,0,0,2669,135,96,387
1/31/2019 23:53, جنبه مثبتشو ببین,0,0,2670,4033,3410,8442
1/31/2019 23:53,RT : شاید خانم معتمداریا استعداد دیگه ای داره که میتونه به نمایش بذاره ولی نظام نمیذاره ؟!,69,0,108,4809,4666,30661
1/31/2019 23:53,  دیگه‌دیگه,0,2,438,2188,2275,10395
1/31/2019 23:53,RT : حین بازی رو این بزرگوار کراش زدم :))))لطفا دست به دست کنید برسه بهش...نامه ای برای او:محبوب منزمانی که همه در هیاهوی موق…,40,0,2034,640,207,16619
1/31/2019 23:53,RT : ▫#گزارشنمایشگاه دستاوردهای دفاعی نیروهای مسلح جمهوری اسلامی ایران_هم اکنون#انقلاب_اسلامی ,162,0,2671,1377,3954,357
1/31/2019 23:53,RT : هرکس سنگی می‌انداخت؛ شبلی را گلی انداخت، حسین منصور آهی کرد. گفتند: از این همه سنگ هیچ آه نکردی؛ از گلی آه کردن چه معنی ا…,10,0,2672,43,109,23
1/31/2019 23:53, سمت راست. با یه کمربند همرنگ ساعت.,0,1,2673,229,561,729
1/31/2019 23:53,#دستخط_شبجان من و جان #تو راهر دو به هم دوخت قضا..❤️⛈⛈🌙⛈⛈#شبتون_قشنگ ,0,1,2674,1437,1822,308
1/31/2019 23:53, یه خلاصه میگم خودت میتونی قضاوت کنیآیفون خر کاره، با کیفیته، مقاومه و با محدودیت های بسیار زیادولی سامسونگ محدودیت نداره، کیفیت خیلی جذابی نداره و بخاطر اینکه اکثر افراد اندروید هستن کار باهاش راحت تره ولی اگر بتونی دوتاییشو در کنار همدیگه داشته باشی عالیه,0,1,769,45,251,351
1/31/2019 23:53, قربان یو🌹🌻,0,1,2035,428,782,7023
1/31/2019 23:53,یعنی الان امام الان بلیطش رو از ایرفرانس گرفته تو فرودگاه نشسته؟,1,26,570,82,93,173
1/31/2019 23:53,RT : خیلی امیدوار کننده هست که امروز براندازان دارن به این مسئله میپردازن، #تشکیل_شورای_انقلاب میتونه حرکت رو به جلو بمنظور ان…,37,0,1140,28,75,22
1/31/2019 23:53, خوب شد چاقو پرتقال دم دستمون نبودش,0,3,2290,24,33,12
1/31/2019 23:53, بیشتر حمایتش کنندببین چیکارا میکنه :))))),0,0,577,1512,789,9163
1/31/2019 23:53,RT : ما که به چهل سالگی رسیدیمولی این اولی که تکلیفش مشخصه و چند سال دیگه توسط سربازان روح الله از روی زمین پاک میشهدومی هم ک…,1,0,2675,73,115,168
1/31/2019 23:53,RT : تو سالنای جشنواره فجر تعهد می‌گیرن که حتمن یه نقدی هم بنویسید و بصورت استوری منتشر کنید.,17,0,710,264,281,5556
1/31/2019 23:53, به هرکسی نخوره به اون میخوره یک نفره چندمیلیون نفر رو تونست هک کنه و بی دلیل ملت ریختند تو خیابون,0,1,2269,223,688,113
1/31/2019 23:53,RT : هر جور حساب كني ايني كه ما توشيم اسمش زندگي نيست آقاي قاضي,2,0,1548,495,970,11162
1/31/2019 23:53,RT : پارلمان اروپا روز پنجشنبه ۱۱ بهمن ۹۷ خوان گوایدو را به‌عنوان رئیس‌جمهور موقت #ونزوئلا بر اساس قانون اساسی این کشور به‌رسمیت شن…,67,0,2526,151,128,12141
1/31/2019 23:53,چه حس خوبیه، اسممو می‌شنوم از روی لبای #تو,0,8,2676,1209,604,9404
1/31/2019 23:53,RT : امروز #كيروش تهران و به مقصد لیسبون ترک کرد.چیزی که ثابت شد مربی بزرگ هم نتونست #تیم_ملی رو به کاپ آسیا برسونه.البته ابد…,5,0,1953,136,162,686
1/31/2019 23:53, ینی میشه به حدی برسه که بخام اینجا نشون‌ بدم -.-,0,1,2677,230,234,1868
1/31/2019 23:53, شمال نبودی وگرنه قرار می‌ذاشتیم. 😁,0,1,1641,2048,145,29260
1/31/2019 23:53, چرا نشه همیشه ماکارونی داریم ما تو یخچالمون,0,1,291,334,629,254
1/31/2019 23:53,RT : اپوزوسیون خادم ملت هستند نه آقا و سرور مردم، اپوزوسیون همه چیزشو از مردم داره، اگر در #تشکیل_شورای_انقلاب تعلل کنید، شما خ…,27,0,1262,1446,1736,41629
1/31/2019 23:53,کی کینگز منو دیده بیاد دایرکت کارش دارم😐,0,23,1399,121,290,143
1/31/2019 23:53,بکیرمبعدی ,0,20,1720,15108,533,70575
1/31/2019 23:53,دلم می‌خواست کسی باشد،که مرا بلد باشد،بلد بودن، مهم‌تر از عاشق بودنیا حتی دوست داشتن است.کسی که تو را بلد باشد،با تمام پستی بلند‌ی‌هایت کنار می‌آید،,1,7,2678,5,15,4
1/31/2019 23:53,RT : اینه عاقبت خانواده ای که برای زندگیش جنگیده چیزی که حقشون نبودهاین خانواده رفتن دنبال#زندگی#خوشبختی#خانواده...پس کجاست…,45,0,2026,3,13,6
1/31/2019 23:53, اره دیگه اونو زده بودم لوله آزمایشگاه در حالی که منظورم بالن آزمایشگاه بود,0,1,2679,500,252,4732
1/31/2019 23:53, :’’’)جونمرسی ازت*-*ایشالا توهم همیشه مثل سگ خوشحال باشی*~*❤️❤️❤️,0,1,310,1350,123,21451
1/31/2019 23:53,#لکن آن پیژامَه را حتما در چمَدان بگذارید تا ببریم فی‌الواقَع در آن خیلی راحتیم.,21,80,2680,7,50,8
1/31/2019 23:53,برنامه اين يکشنبه مهستان جنبش سکولار دموکراسی ايران ,2,2,2681,88,113,4843
1/31/2019 23:53, توجه به اقتصاد ور شکسته آخوندی و اصلاح قوانین دست وپاگیر در زمینه سرمایه گذاری و جذب سرمایه های ایرانیان خارج از کشور,0,3,1929,1673,1984,3374
1/31/2019 23:53, ای خدا:(((,0,1,1568,32,93,39
1/31/2019 23:53, آره بسکه خودمونو میپیچونیم میریم بیرون -_-,0,1,2682,361,343,705
1/31/2019 23:53,RT : قبلا میگفتن بیاید رای بدید اصولگراها حذف بشنالان میگن بیاید رای بدید اصلاح طلبا حذف  بشنامیدشونم به اینه ، درسته توجیه ب…,8,0,1158,929,295,13948
